path_length,strategy,n_links,depth,peak_concurrency,fidelity,delivered_fidelity,hold_time,fid_loss
8,optimal,8,3,4,0.2683476041518249,0.16322725670871405,3.0,0.10512034744311086
8,linear,8,7,1,0.27370100101236633,0.10630410632959217,7.0,0.16739689468277416
8,balanced,8,3,4,0.27370100101236633,0.1664835566350023,3.0,0.10721744437736402
8,optimal,8,3,4,0.27370100101236633,0.1664835566350023,3.0,0.10721744437736402
8,linear,8,7,1,0.28183178391180824,0.10946206193329144,7.0,0.1723697219785168
8,balanced,8,3,4,0.28183178391180824,0.17142925157334485,3.0,0.1104025323384634
8,optimal,8,3,4,0.28183178391180824,0.17142925157334485,3.0,0.1104025323384634
8,linear,8,7,1,0.28004067172828556,0.10876640287723699,7.0,0.17127426885104857
8,balanced,8,3,4,0.2800406717282855,0.1703397753728845,3.0,0.109700896355401
8,optimal,8,3,4,0.2800406717282855,0.1703397753728845,3.0,0.109700896355401
8,linear,8,7,1,0.25894620345000186,0.1005734164046754,7.0,0.15837278704532645
8,balanced,8,3,4,0.25894620345000186,0.1575086856388202,3.0,0.10143751781118165
8,optimal,8,3,4,0.25894620345000186,0.1575086856388202,3.0,0.10143751781118165
8,linear,8,7,1,0.29624553695618594,0.11506029186511686,7.0,0.1811852450910691
8,balanced,8,3,4,0.2962455369561859,0.18019667610745593,3.0,0.11604886084872995
8,optimal,8,3,4,0.2962455369561859,0.18019667610745593,3.0,0.11604886084872995
8,linear,8,7,1,0.2885055078098467,0.11205410307397899,7.0,0.17645140473586768
8,balanced,8,3,4,0.2885055078098467,0.17548866416751088,3.0,0.1130168436423358
8,optimal,8,3,4,0.2885055078098467,0.17548866416751088,3.0,0.1130168436423358
8,linear,8,7,1,0.2783809896902581,0.1081217906354432,7.0,0.1702591990548149
8,balanced,8,3,4,0.2783809896902581,0.1693302439223161,3.0,0.10905074576794199
8,optimal,8,3,4,0.2783809896902581,0.1693302439223161,3.0,0.10905074576794199
8,linear,8,7,1,0.2805921399880278,0.10898059040415212,7.0,0.17161154958387567
8,balanced,8,3,4,0.2805921399880278,0.17067521586054665,3.0,0.10991692412748114
8,optimal,8,3,4,0.2805921399880278,0.17067521586054665,3.0,0.10991692412748114
8,linear,8,7,1,0.2904602423081936,0.11281331222261125,7.0,0.17764693008558236
8,balanced,8,3,4,0.29046024230819356,0.17667766658386386,3.0,0.1137825757243297
8,optimal,8,3,4,0.29046024230819356,0.17667766658386386,3.0,0.1137825757243297
8,linear,8,7,1,0.2785599855646174,0.10819131174201596,7.0,0.17036867382260146
8,balanced,8,3,4,0.2785599855646175,0.1694391213823039,3.0,0.10912086418231356
8,optimal,8,3,4,0.2785599855646175,0.1694391213823039,3.0,0.10912086418231356
8,linear,8,7,1,0.3484111065804472,0.13532113943078092,7.0,0.2130899671496663
8,balanced,8,3,4,0.3484111065804472,0.21192732207811307,3.0,0.13648378450233414
8,optimal,8,3,4,0.3484111065804472,0.21192732207811307,3.0,0.13648378450233414
8,linear,8,7,1,0.2744820872915721,0.10660747635224518,7.0,0.1678746109393269
8,balanced,8,3,4,0.2744820872915721,0.1669586664128986,3.0,0.10752342087867348
8,optimal,8,3,4,0.2744820872915721,0.1669586664128986,3.0,0.10752342087867348
8,linear,8,7,1,0.2698564958290387,0.104810919654054,7.0,0.16504557617498472
8,balanced,8,3,4,0.2698564958290387,0.1641450672102115,3.0,0.10571142861882721
8,optimal,8,3,4,0.2698564958290387,0.1641450672102115,3.0,0.10571142861882721
8,linear,8,7,1,0.33529547898529766,0.13022709496146193,7.0,0.20506838402383573
8,balanced,8,3,4,0.33529547898529766,0.2039495056964988,3.0,0.13134597328879885
8,optimal,8,3,4,0.33529547898529766,0.2039495056964988,3.0,0.13134597328879885
8,linear,8,7,1,0.27518797129459777,0.1068816381851813,7.0,0.16830633310941645
8,balanced,8,3,4,0.27518797129459777,0.16738803305372488,3.0,0.10779993824087289
8,optimal,8,3,4,0.27518797129459777,0.16738803305372488,3.0,0.10779993824087289
8,linear,8,7,1,0.2769520764893105,0.10756680786122079,7.0,0.16938526862808967
8,balanced,8,3,4,0.27695207648931053,0.16846108176749555,3.0,0.10849099472181498
8,optimal,8,3,4,0.27695207648931053,0.16846108176749555,3.0,0.10849099472181498
8,linear,8,7,1,0.28057163397048235,0.10897262596901493,7.0,0.17159900800146743
8,balanced,8,3,4,0.2805716339704824,0.1706627427065547,3.0,0.1099088912639277
8,optimal,8,3,4,0.2805716339704824,0.1706627427065547,3.0,0.1099088912639277
8,linear,8,7,1,0.2932555445663804,0.11389899370488034,7.0,0.1793565508615001
8,balanced,8,3,4,0.2932555445663805,0.1783779594585391,3.0,0.11487758510784138
8,optimal,8,3,4,0.2932555445663805,0.1783779594585391,3.0,0.11487758510784138
8,linear,8,7,1,0.2907018737312842,0.11290716066451605,7.0,0.17779471306676814
8,balanced,8,3,4,0.29070187373128414,0.1768246432429265,3.0,0.11387723048835766
8,optimal,8,3,4,0.29070187373128414,0.1768246432429265,3.0,0.11387723048835766
8,linear,8,7,1,0.3517015023926831,0.13659911278490308,7.0,0.21510238960778003
8,balanced,8,3,4,0.35170150239268316,0.21392876451176063,3.0,0.13777273788092254
8,optimal,8,3,4,0.35170150239268316,0.21392876451176063,3.0,0.13777273788092254
8,linear,8,7,1,0.27704022289223795,0.10760104348533146,7.0,0.1694391794069065
8,balanced,8,3,4,0.27704022289223795,0.16851469840247188,3.0,0.10852552448976607
8,optimal,8,3,4,0.27704022289223795,0.16851469840247188,3.0,0.10852552448976607
8,linear,8,7,1,0.27639747429985245,0.10735140313160452,7.0,0.16904607116824794
8,balanced,8,3,4,0.27639747429985245,0.1681237350107171,3.0,0.10827373928913536
8,optimal,8,3,4,0.27639747429985245,0.1681237350107171,3.0,0.10827373928913536
