topology,instance,instance_seed,n_requests,n_bundles,A_conventional,B_conventional,D_conventional,A_resource_aware,B_resource_aware,D_resource_aware,B_ratio,D_ratio,B_tighter,D_tighter
grid3x3_c4,n8,99,8,39,91.86810448887383,91.86810448887383,91.86810448887383,91.86810448887383,91.86810448887383,91.86810448887383,1.0,1.0,False,False
grid3x3_c4,n16,99,16,56,108.526895671642,108.526895671642,108.526895671642,108.526895671642,108.526895671642,108.526895671642,1.0,1.0,False,False
grid3x3_c4,n24,99,24,96,94.5950897134809,94.5950897134809,94.5950897134809,94.5950897134809,94.5950897134809,94.5950897134809,1.0,1.0,False,False
chain10_c6,n8,10,8,18,54.18705834965806,54.18705834965806,54.18705834965806,54.18705834965806,47.08825779984175,47.08825779984175,0.868994539175587,0.868994539175587,True,True
chain10_c6,n16,10,16,32,109.08928657880422,109.08928657880422,109.08928657880422,109.08928657880422,109.08928657880422,109.08928657880422,1.0,1.0,False,False
chain10_c6,n24,10,24,56,84.01118674981241,84.01118674981241,84.01118674981241,84.01118674981241,84.01118674981241,84.01118674981241,1.0,1.0,False,False
chain10_c6,n8,11,8,14,103.43865898961873,103.43865898961873,103.43865898961873,103.43865898961873,103.43865898961873,103.43865898961873,1.0,1.0,False,False
chain10_c6,n16,11,16,27,61.84246663406767,61.84246663406767,61.84246663406767,61.84246663406767,61.84246663406767,61.84246663406767,1.0,1.0,False,False
chain10_c6,n24,11,24,49,85.08578353666792,85.08578353666792,85.08578353666792,85.08578353666792,85.08578353666792,85.08578353666792,1.0,1.0,False,False
chain10_c6,n8,12,8,17,99.57725232959076,99.57725232959076,99.57725232959076,99.57725232959076,99.57725232959076,99.57725232959076,1.0,1.0,False,False
chain10_c6,n16,12,16,29,85.424040607568,85.424040607568,85.424040607568,85.424040607568,85.424040607568,85.424040607568,1.0,1.0,False,False
chain10_c6,n24,12,24,56,79.6371860729558,79.6371860729558,79.6371860729558,79.6371860729558,79.6371860729558,79.6371860729558,1.0,1.0,False,False
chain10_c6,n8,13,8,13,70.3679891566829,70.3679891566829,70.3679891566829,70.3679891566829,70.3679891566829,70.3679891566829,1.0,1.0,False,False
chain10_c6,n16,13,16,36,62.331418040901575,62.331418040901575,62.331418040901575,62.331418040901575,62.331418040901575,62.331418040901575,1.0,1.0,False,False
chain10_c6,n24,13,24,59,97.20182649842978,97.20182649842978,97.20182649842978,97.20182649842978,97.20182649842978,97.20182649842978,1.0,1.0,False,False
chain10_c6,n8,14,8,15,55.82372465588909,55.82372465588909,55.82372465588909,55.82372465588909,55.82372465588909,55.82372465588909,1.0,1.0,False,False
chain10_c6,n16,14,16,32,116.72978947743316,116.72978947743316,116.72978947743316,116.72978947743316,116.72978947743316,116.72978947743316,1.0,1.0,False,False
chain10_c6,n24,14,24,56,94.33782244521444,94.33782244521444,94.33782244521444,94.33782244521444,94.33782244521444,94.33782244521444,1.0,1.0,False,False
chain10_c6,n8,15,8,23,80.10258064678513,80.10258064678513,80.10258064678513,80.10258064678513,80.10258064678513,80.10258064678513,1.0,1.0,False,False
chain10_c6,n16,15,16,32,105.16023261845805,105.16023261845805,105.16023261845805,105.16023261845805,105.16023261845805,105.16023261845805,1.0,1.0,False,False
chain10_c6,n24,15,24,43,122.33830937459298,122.33830937459298,122.33830937459298,122.33830937459298,122.33830937459298,122.33830937459298,1.0,1.0,False,False
chain10_c6,n8,16,8,17,91.94751562023448,91.94751562023448,91.94751562023448,91.94751562023448,68.85760857254482,91.94751562023448,0.7488794896530259,1.0,True,False
chain10_c6,n16,16,16,34,93.80614777412282,93.80614777412282,93.80614777412282,93.80614777412282,76.15227516130854,93.80614777412282,0.8118047374109926,1.0,True,False
chain10_c6,n24,16,24,45,69.53055877865503,69.53055877865503,69.53055877865503,69.53055877865503,69.53055877865503,69.53055877865503,1.0,1.0,False,False
chain10_c6,n8,17,8,23,98.13040167484168,98.13040167484168,98.13040167484168,98.13040167484168,98.13040167484168,98.13040167484168,1.0,1.0,False,False
chain10_c6,n16,17,16,25,112.50362362014448,112.50362362014448,112.50362362014448,112.50362362014448,112.50362362014448,112.50362362014448,1.0,1.0,False,False
chain10_c6,n24,17,24,46,120.67986450248715,120.67986450248715,120.67986450248715,120.67986450248715,120.67986450248715,120.67986450248715,1.0,1.0,False,False
chain10_c6,n8,18,8,21,79.9741768926603,79.9741768926603,79.9741768926603,79.9741768926603,74.06095985269552,79.9741768926603,0.9260609202905411,1.0,True,False
chain10_c6,n16,18,16,37,64.5849329362475,64.5849329362475,64.5849329362475,64.5849329362475,64.5849329362475,64.5849329362475,1.0,1.0,False,False
chain10_c6,n24,18,24,57,113.25269611307617,113.25269611307617,113.25269611307617,113.25269611307617,113.25269611307617,113.25269611307617,1.0,1.0,False,False
chain10_c6,n8,19,8,11,29.91786451588541,29.91786451588541,29.91786451588541,29.91786451588541,5.98359683744476,5.98359683744476,0.2000007999992,0.2000007999992,True,True
chain10_c6,n16,19,16,35,87.3383544510634,87.3383544510634,87.3383544510634,87.3383544510634,59.07001841596816,87.3383544510634,0.6763353716386507,1.0,True,False
chain10_c6,n24,19,24,53,94.73570516574046,94.73570516574046,94.73570516574046,94.73570516574046,94.73570516574046,94.73570516574046,1.0,1.0,False,False
chain10_c6,n8,20,8,20,88.32684827825784,88.32684827825784,88.32684827825784,88.32684827825784,88.32684827825784,88.32684827825784,1.0,1.0,False,False
chain10_c6,n16,20,16,36,102.97066468693436,102.97066468693436,102.97066468693436,102.97066468693436,102.97066468693436,102.97066468693436,1.0,1.0,False,False
chain10_c6,n24,20,24,48,95.8441071373562,95.8441071373562,95.8441071373562,95.8441071373562,95.8441071373562,95.8441071373562,1.0,1.0,False,False
chain10_c6,n8,21,8,13,95.93877763423401,95.93877763423401,95.93877763423401,95.93877763423401,23.048511027726835,95.93877763423401,0.24024186669960648,1.0,True,False
chain10_c6,n16,21,16,29,77.61597952433743,77.61597952433743,77.61597952433743,77.61597952433743,77.61597952433743,77.61597952433743,1.0,1.0,False,False
chain10_c6,n24,21,24,40,104.26557921245656,104.26557921245656,104.26557921245656,104.26557921245656,104.26557921245656,104.26557921245656,1.0,1.0,False,False
chain10_c6,n8,22,8,15,76.82876947035761,76.82876947035761,76.82876947035761,76.82876947035761,76.82876947035761,76.82876947035761,1.0,1.0,False,False
chain10_c6,n16,22,16,40,92.08170263314327,92.08170263314327,92.08170263314327,92.08170263314327,92.08170263314327,92.08170263314327,1.0,1.0,False,False
chain10_c6,n24,22,24,49,79.53409509020088,79.53409509020088,79.53409509020088,79.53409509020088,79.53409509020088,79.53409509020088,1.0,1.0,False,False
chain10_c6,n8,23,8,19,65.84140760187101,65.84140760187101,65.84140760187101,65.84140760187101,65.84140760187101,65.84140760187101,1.0,1.0,False,False
chain10_c6,n16,23,16,27,70.3603831400662,70.3603831400662,70.3603831400662,70.3603831400662,70.3603831400662,70.3603831400662,1.0,1.0,False,False
chain10_c6,n24,23,24,55,98.04486042866921,98.04486042866921,98.04486042866921,98.04486042866921,98.04486042866921,98.04486042866921,1.0,1.0,False,False
chain10_c6,n8,24,8,14,71.39586752928226,71.39586752928226,71.39586752928226,71.39586752928226,35.07614101331314,71.39586752928226,0.49129091398640173,1.0,True,False
chain10_c6,n16,24,16,37,103.87483890414023,103.87483890414023,103.87483890414023,103.87483890414023,65.70016290205713,103.87483890414023,0.6324935238906875,1.0,True,False
chain10_c6,n24,24,24,45,93.23357437575605,93.23357437575605,93.23357437575605,93.23357437575605,93.23357437575605,93.23357437575605,1.0,1.0,False,False
chain10_c6,n8,25,8,17,58.68545885456726,58.68545885456726,58.68545885456726,58.68545885456726,58.68545885456726,58.68545885456726,1.0,1.0,False,False
chain10_c6,n16,25,16,34,96.65504274457219,96.65504274457219,96.65504274457219,96.65504274457219,96.65504274457219,96.65504274457219,1.0,1.0,False,False
chain10_c6,n24,25,24,49,96.16771720192158,96.16771720192158,96.16771720192158,96.16771720192158,96.16771720192158,96.16771720192158,1.0,1.0,False,False
chain10_c6,n8,26,8,12,43.47767480457412,43.47767480457412,43.47767480457412,43.47767480457412,8.695569743019885,8.695569743019885,0.20000079999919998,0.20000079999919998,True,True
chain10_c6,n16,26,16,25,82.88086403971654,82.88086403971654,82.88086403971654,82.88086403971654,82.88086403971654,82.88086403971654,1.0,1.0,False,False
chain10_c6,n24,26,24,52,111.54026100648437,111.54026100648437,111.54026100648437,111.54026100648437,111.54026100648437,111.54026100648437,1.0,1.0,False,False
chain10_c6,n8,27,8,14,79.28552779877657,79.28552779877657,79.28552779877657,79.28552779877657,79.28552779877657,79.28552779877657,1.0,1.0,False,False
chain10_c6,n16,27,16,28,95.5687195868191,95.5687195868191,95.5687195868191,95.5687195868191,95.5687195868191,95.5687195868191,1.0,1.0,False,False
chain10_c6,n24,27,24,56,93.7813288847059,93.7813288847059,93.7813288847059,93.7813288847059,93.7813288847059,93.7813288847059,1.0,1.0,False,False
chain10_c6,n8,28,8,17,103.66291509095466,103.66291509095466,103.66291509095466,103.66291509095466,75.80274253301961,103.66291509095466,0.7312426287309178,1.0,True,False
chain10_c6,n16,28,16,35,99.0721305082253,99.0721305082253,99.0721305082253,99.0721305082253,93.12193476581525,99.0721305082253,0.939940771315945,1.0,True,False
chain10_c6,n24,28,24,53,115.8914211228692,115.8914211228692,115.8914211228692,115.8914211228692,115.8914211228692,115.8914211228692,1.0,1.0,False,False
chain10_c6,n8,29,8,19,83.5194148688508,83.5194148688508,83.5194148688508,83.5194148688508,83.5194148688508,83.5194148688508,1.0,1.0,False,False
chain10_c6,n16,29,16,34,77.02644289082039,77.02644289082039,77.02644289082039,77.02644289082039,77.02644289082039,77.02644289082039,1.0,1.0,False,False
chain10_c6,n24,29,24,50,115.50227222606476,115.50227222606476,115.50227222606476,115.50227222606476,115.50227222606476,115.50227222606476,1.0,1.0,False,False
chain10_c6,n8,30,8,23,90.57533936478261,90.57533936478261,90.57533936478261,90.57533936478261,69.69154702110932,90.57533936478261,0.769431806823643,1.0,True,False
chain10_c6,n16,30,16,41,93.9606580819988,93.9606580819988,93.9606580819988,93.9606580819988,71.84865560744295,93.9606580819988,0.7646674371388623,1.0,True,False
chain10_c6,n24,30,24,53,68.30994337667737,68.30994337667737,68.30994337667737,68.30994337667737,68.30994337667737,68.30994337667737,1.0,1.0,False,False
chain10_c6,n8,31,8,20,86.35401488510702,86.35401488510702,86.35401488510702,86.35401488510702,86.35401488510702,86.35401488510702,1.0,1.0,False,False
chain10_c6,n16,31,16,38,88.22066249705868,88.22066249705868,88.22066249705868,88.22066249705868,88.22066249705868,88.22066249705868,1.0,1.0,False,False
chain10_c6,n24,31,24,54,93.24039386201741,93.24039386201741,93.24039386201741,93.24039386201741,82.71122810568197,82.71122810568197,0.8870750613525172,0.8870750613525172,True,True
chain10_c6,n8,32,8,18,113.67827461802698,113.67827461802698,113.67827461802698,113.67827461802698,57.77695610796198,57.77695610796198,0.5082497627809683,0.5082497627809683,True,True
chain10_c6,n16,32,16,32,72.71593570813667,72.71593570813667,72.71593570813667,72.71593570813667,72.71593570813667,72.71593570813667,1.0,1.0,False,False
chain10_c6,n24,32,24,44,84.20240528184553,84.20240528184553,84.20240528184553,84.20240528184553,84.20240528184553,84.20240528184553,1.0,1.0,False,False
chain10_c6,n8,33,8,15,72.93028448881235,72.93028448881235,72.93028448881235,72.93028448881235,72.93028448881235,72.93028448881235,1.0,1.0,False,False
chain10_c6,n16,33,16,41,77.76563777372745,77.76563777372745,77.76563777372745,77.76563777372745,77.76563777372745,77.76563777372745,1.0,1.0,False,False
chain10_c6,n24,33,24,45,109.50917531757734,109.50917531757734,109.50917531757734,109.50917531757734,109.50917531757734,109.50917531757734,1.0,1.0,False,False
chain10_c6,n8,34,8,18,52.870697710325594,52.870697710325594,52.870697710325594,52.870697710325594,52.870697710325594,52.870697710325594,1.0,1.0,False,False
chain10_c6,n16,34,16,36,100.45602937667375,100.45602937667375,100.45602937667375,100.45602937667375,100.45602937667375,100.45602937667375,1.0,1.0,False,False
chain10_c6,n24,34,24,47,119.6937998682507,119.6937998682507,119.6937998682507,119.6937998682507,119.6937998682507,119.6937998682507,1.0,1.0,False,False
chain10_c6,n8,35,8,16,81.87154164560357,81.87154164560357,81.87154164560357,81.87154164560357,81.87154164560357,81.87154164560357,1.0,1.0,False,False
chain10_c6,n16,35,16,37,101.20462851875216,101.20462851875216,101.20462851875216,101.20462851875216,101.20462851875216,101.20462851875216,1.0,1.0,False,False
chain10_c6,n24,35,24,38,95.32843985552135,95.32843985552135,95.32843985552135,95.32843985552135,95.32843985552135,95.32843985552135,1.0,1.0,False,False
chain10_c6,n8,36,8,17,85.12688865939103,85.12688865939103,85.12688865939103,85.12688865939103,85.12688865939103,85.12688865939103,1.0,1.0,False,False
chain10_c6,n16,36,16,32,81.52294101263165,81.52294101263165,81.52294101263165,81.52294101263165,81.52294101263165,81.52294101263165,1.0,1.0,False,False
chain10_c6,n24,36,24,50,109.07613277077338,109.07613277077338,109.07613277077338,109.07613277077338,109.07613277077338,109.07613277077338,1.0,1.0,False,False
chain10_c6,n8,37,8,12,90.86848776685011,90.86848776685011,90.86848776685011,90.86848776685011,90.86848776685011,90.86848776685011,1.0,1.0,False,False
chain10_c6,n16,37,16,33,66.38465462944086,66.38465462944086,66.38465462944086,66.38465462944086,66.38465462944086,66.38465462944086,1.0,1.0,False,False
chain10_c6,n24,37,24,46,103.7206678855965,103.7206678855965,103.7206678855965,103.7206678855965,103.7206678855965,103.7206678855965,1.0,1.0,False,False
chain10_c6,n8,38,8,18,65.81076050036687,65.81076050036687,65.81076050036687,65.81076050036687,65.81076050036687,65.81076050036687,1.0,1.0,False,False
chain10_c6,n16,38,16,35,78.42666974715641,78.42666974715641,78.42666974715641,78.42666974715641,78.42666974715641,78.42666974715641,1.0,1.0,False,False
chain10_c6,n24,38,24,53,78.68684040843343,78.68684040843343,78.68684040843343,78.68684040843343,78.68684040843343,78.68684040843343,1.0,1.0,False,False
chain10_c6,n8,39,8,17,82.98883918471981,82.98883918471981,82.98883918471981,82.98883918471981,82.98883918471981,82.98883918471981,1.0,1.0,False,False
chain10_c6,n16,39,16,32,84.95482711642647,84.95482711642647,84.95482711642647,84.95482711642647,84.95482711642647,84.95482711642647,1.0,1.0,False,False
chain10_c6,n24,39,24,51,98.80152697162141,98.80152697162141,98.80152697162141,98.80152697162141,98.80152697162141,98.80152697162141,1.0,1.0,False,False
chain10_c6,n8,40,8,20,91.61788254877757,91.61788254877757,91.61788254877757,91.61788254877757,91.61788254877757,91.61788254877757,1.0,1.0,False,False
chain10_c6,n16,40,16,26,99.1469031169664,99.1469031169664,99.1469031169664,99.1469031169664,99.1469031169664,99.1469031169664,1.0,1.0,False,False
chain10_c6,n24,40,24,43,80.20391956006183,80.20391956006183,80.20391956006183,80.20391956006183,80.20391956006183,80.20391956006183,1.0,1.0,False,False
chain10_c6,n8,41,8,14,84.09695045974202,84.09695045974202,84.09695045974202,84.09695045974202,84.09695045974202,84.09695045974202,1.0,1.0,False,False
chain10_c6,n16,41,16,37,103.78665401221798,103.78665401221798,103.78665401221798,103.78665401221798,103.78665401221798,103.78665401221798,1.0,1.0,False,False
chain10_c6,n24,41,24,47,60.677133131065716,60.677133131065716,60.677133131065716,60.677133131065716,60.677133131065716,60.677133131065716,1.0,1.0,False,False
chain10_c6,n8,42,8,19,110.57929994230744,110.57929994230744,110.57929994230744,110.57929994230744,70.88187426595127,110.57929994230744,0.6410049105296605,1.0,True,False
chain10_c6,n16,42,16,33,99.6617419487176,99.6617419487176,99.6617419487176,99.6617419487176,99.6617419487176,99.6617419487176,1.0,1.0,False,False
chain10_c6,n24,42,24,47,84.07402553111909,84.07402553111909,84.07402553111909,84.07402553111909,84.07402553111909,84.07402553111909,1.0,1.0,False,False
chain10_c6,n8,43,8,18,59.22064642915328,59.22064642915328,59.22064642915328,59.22064642915328,59.22064642915328,59.22064642915328,1.0,1.0,False,False
chain10_c6,n16,43,16,29,96.12609733373573,96.12609733373573,96.12609733373573,96.12609733373573,96.12609733373573,96.12609733373573,1.0,1.0,False,False
chain10_c6,n24,43,24,63,99.35030540234486,99.35030540234486,99.35030540234486,99.35030540234486,99.35030540234486,99.35030540234486,1.0,1.0,False,False
chain10_c6,n8,44,8,21,81.29318745743784,81.29318745743784,81.29318745743784,81.29318745743784,81.29318745743784,81.29318745743784,1.0,1.0,False,False
chain10_c6,n16,44,16,25,66.91621902769012,66.91621902769012,66.91621902769012,66.91621902769012,66.91621902769012,66.91621902769012,1.0,1.0,False,False
chain10_c6,n24,44,24,57,70.273990005508,70.273990005508,70.273990005508,70.273990005508,70.273990005508,70.273990005508,1.0,1.0,False,False
chain10_c6,n8,45,8,21,102.8683117921391,102.8683117921391,102.8683117921391,102.8683117921391,102.8683117921391,102.8683117921391,1.0,1.0,False,False
chain10_c6,n16,45,16,33,91.89534574575478,91.89534574575478,91.89534574575478,91.89534574575478,91.89534574575478,91.89534574575478,1.0,1.0,False,False
chain10_c6,n24,45,24,54,104.00403784357427,104.00403784357427,104.00403784357427,104.00403784357427,104.00403784357427,104.00403784357427,1.0,1.0,False,False
chain10_c6,n8,46,8,9,31.417022641006866,31.417022641006866,31.417022641006866,31.417022641006866,31.417022641006866,7.854279222995134,1.0,0.25000074999925,False,True
chain10_c6,n16,46,16,35,95.93197977888556,95.93197977888556,95.93197977888556,95.93197977888556,95.93197977888556,95.93197977888556,1.0,1.0,False,False
chain10_c6,n24,46,24,55,107.57546332304534,107.57546332304534,107.57546332304534,107.57546332304534,107.57546332304534,107.57546332304534,1.0,1.0,False,False
chain10_c6,n8,47,8,14,98.69900874046282,98.69900874046282,98.69900874046282,98.69900874046282,98.69900874046282,98.69900874046282,1.0,1.0,False,False
chain10_c6,n16,47,16,30,94.48530273853054,94.48530273853054,94.48530273853054,94.48530273853054,86.25961855901174,94.48530273853054,0.912942183163854,1.0,True,False
chain10_c6,n24,47,24,39,84.53151513975669,84.53151513975669,84.53151513975669,84.53151513975669,84.53151513975669,84.53151513975669,1.0,1.0,False,False
chain10_c6,n8,48,8,15,103.74856429097274,103.74856429097274,103.74856429097274,103.74856429097274,58.56121103211298,103.74856429097274,0.5644532185319932,1.0,True,False
chain10_c6,n16,48,16,35,67.74660190050975,67.74660190050975,67.74660190050975,67.74660190050975,67.74660190050975,67.74660190050975,1.0,1.0,False,False
chain10_c6,n24,48,24,48,121.96974561904723,121.96974561904723,121.96974561904723,121.96974561904723,121.96974561904723,121.96974561904723,1.0,1.0,False,False
chain10_c6,n8,49,8,21,87.4292986524659,87.4292986524659,87.4292986524659,87.4292986524659,67.66164031285409,67.66164031285409,0.7739012133885592,0.7739012133885592,True,True
chain10_c6,n16,49,16,25,73.33247403751125,73.33247403751125,73.33247403751125,73.33247403751125,73.33247403751125,73.33247403751125,1.0,1.0,False,False
chain10_c6,n24,49,24,42,90.88026668346386,90.88026668346386,90.88026668346386,90.88026668346386,90.88026668346386,90.88026668346386,1.0,1.0,False,False
chain10_c6,n8,50,8,17,66.70284237444137,66.70284237444137,66.70284237444137,66.70284237444137,66.70284237444137,66.70284237444137,1.0,1.0,False,False
chain10_c6,n16,50,16,27,109.75992767673408,109.75992767673408,109.75992767673408,109.75992767673408,109.75992767673408,109.75992767673408,1.0,1.0,False,False
chain10_c6,n24,50,24,55,113.07843196004995,113.07843196004995,113.07843196004995,113.07843196004995,113.07843196004995,113.07843196004995,1.0,1.0,False,False
chain10_c6,n8,51,8,19,82.86148421859936,82.86148421859936,82.86148421859936,82.86148421859936,82.86148421859936,82.86148421859936,1.0,1.0,False,False
chain10_c6,n16,51,16,28,88.55554142862304,88.55554142862304,88.55554142862304,88.55554142862304,88.55554142862304,88.55554142862304,1.0,1.0,False,False
chain10_c6,n24,51,24,56,74.399024626668,74.399024626668,74.399024626668,74.399024626668,74.399024626668,74.399024626668,1.0,1.0,False,False
chain10_c6,n8,52,8,17,62.1120325044706,62.1120325044706,62.1120325044706,62.1120325044706,62.1120325044706,62.1120325044706,1.0,1.0,False,False
chain10_c6,n16,52,16,35,91.27537346921392,91.27537346921392,91.27537346921392,91.27537346921392,91.27537346921392,91.27537346921392,1.0,1.0,False,False
chain10_c6,n24,52,24,55,88.04238469852888,88.04238469852888,88.04238469852888,88.04238469852888,88.04238469852888,88.04238469852888,1.0,1.0,False,False
chain10_c6,n8,53,8,15,93.13669774740045,93.13669774740045,93.13669774740045,93.13669774740045,93.13669774740045,93.13669774740045,1.0,1.0,False,False
chain10_c6,n16,53,16,40,113.25092619603313,113.25092619603313,113.25092619603313,113.25092619603313,113.25092619603313,113.25092619603313,1.0,1.0,False,False
chain10_c6,n24,53,24,50,71.12336257578791,71.12336257578791,71.12336257578791,71.12336257578791,71.12336257578791,71.12336257578791,1.0,1.0,False,False
chain10_c6,n8,54,8,22,117.01394114173497,117.01394114173497,117.01394114173497,117.01394114173497,64.20948328570127,117.01394114173497,0.5487336180560445,1.0,True,False
chain10_c6,n16,54,16,37,95.38041928394543,95.38041928394543,95.38041928394543,95.38041928394543,95.38041928394543,95.38041928394543,1.0,1.0,False,False
chain10_c6,n24,54,24,51,105.86753798073299,105.86753798073299,105.86753798073299,105.86753798073299,105.86753798073299,105.86753798073299,1.0,1.0,False,False
chain10_c6,n8,55,8,21,102.25472337561753,102.25472337561753,102.25472337561753,102.25472337561753,102.25472337561753,49.319238617016154,1.0,0.4823174616183671,False,True
chain10_c6,n16,55,16,37,102.58798676980534,102.58798676980534,102.58798676980534,102.58798676980534,102.58798676980534,102.58798676980534,1.0,1.0,False,False
chain10_c6,n24,55,24,44,88.116741039652,88.116741039652,88.116741039652,88.116741039652,88.116741039652,88.116741039652,1.0,1.0,False,False
chain10_c6,n8,56,8,9,74.43161709589133,74.43161709589133,74.43161709589133,74.43161709589133,14.886382964412398,74.43161709589133,0.2000007999992,1.0,True,False
chain10_c6,n16,56,16,25,78.93317045450337,78.93317045450337,78.93317045450337,78.93317045450337,78.93317045450337,78.93317045450337,1.0,1.0,False,False
chain10_c6,n24,56,24,45,111.7112291068442,111.7112291068442,111.7112291068442,111.7112291068442,111.7112291068442,111.7112291068442,1.0,1.0,False,False
chain10_c6,n8,57,8,15,78.73657926913738,78.73657926913738,78.73657926913738,78.73657926913738,78.73657926913738,78.73657926913738,1.0,1.0,False,False
chain10_c6,n16,57,16,39,119.64542048560247,119.64542048560247,119.64542048560247,119.64542048560247,119.64542048560247,119.64542048560247,1.0,1.0,False,False
chain10_c6,n24,57,24,55,83.36670497104173,83.36670497104173,83.36670497104173,83.36670497104173,83.36670497104173,83.36670497104173,1.0,1.0,False,False
chain10_c6,n8,58,8,18,89.21484614443217,89.21484614443217,89.21484614443217,89.21484614443217,55.75235116988844,89.21484614443217,0.6249223484578962,1.0,True,False
chain10_c6,n16,58,16,34,75.43938606757335,75.43938606757335,75.43938606757335,75.43938606757335,75.43938606757335,75.43938606757335,1.0,1.0,False,False
chain10_c6,n24,58,24,46,117.49957636261361,117.49957636261361,117.49957636261361,117.49957636261361,104.04225142280423,117.49957636261361,0.885469162048049,1.0,True,False
chain10_c6,n8,59,8,15,74.1721164568493,74.1721164568493,74.1721164568493,74.1721164568493,74.1721164568493,69.09357698678035,1.0,0.9315303416881267,False,True
chain10_c6,n16,59,16,33,79.68950615477857,79.68950615477857,79.68950615477857,79.68950615477857,79.68950615477857,79.68950615477857,1.0,1.0,False,False
chain10_c6,n24,59,24,53,98.17009470471788,98.17009470471788,98.17009470471788,98.17009470471788,98.17009470471788,98.17009470471788,1.0,1.0,False,False
chain10_c6,n8,60,8,16,83.24339596137733,83.24339596137733,83.24339596137733,83.24339596137733,83.24339596137733,50.35985161864372,1.0,0.6049711335900967,False,True
chain10_c6,n16,60,16,30,110.03918765881562,110.03918765881562,110.03918765881562,110.03918765881562,110.03918765881562,110.03918765881562,1.0,1.0,False,False
chain10_c6,n24,60,24,53,79.16914788558074,79.16914788558074,79.16914788558074,79.16914788558074,79.16914788558074,79.16914788558074,1.0,1.0,False,False
chain10_c6,n8,61,8,19,58.878027993230454,58.878027993230454,58.878027993230454,58.878027993230454,58.878027993230454,58.878027993230454,1.0,1.0,False,False
chain10_c6,n16,61,16,38,93.20272623918618,93.20272623918618,93.20272623918618,93.20272623918618,93.20272623918618,93.20272623918618,1.0,1.0,False,False
chain10_c6,n24,61,24,48,71.7354488457941,71.7354488457941,71.7354488457941,71.7354488457941,71.7354488457941,71.7354488457941,1.0,1.0,False,False
chain10_c6,n8,62,8,12,71.70360747720072,71.70360747720072,71.70360747720072,71.70360747720072,71.70360747720072,36.308647593639485,1.0,0.5063712813219946,False,True
chain10_c6,n16,62,16,31,79.85048767018154,79.85048767018154,79.85048767018154,79.85048767018154,79.85048767018154,79.85048767018154,1.0,1.0,False,False
chain10_c6,n24,62,24,63,89.19739366612929,89.19739366612929,89.19739366612929,89.19739366612929,89.19739366612929,89.19739366612929,1.0,1.0,False,False
chain10_c6,n8,63,8,17,85.79929789454465,85.79929789454465,85.79929789454465,85.79929789454465,85.79929789454465,85.79929789454465,1.0,1.0,False,False
chain10_c6,n16,63,16,24,71.48282588251853,71.48282588251853,71.48282588251853,71.48282588251853,71.48282588251853,71.48282588251853,1.0,1.0,False,False
chain10_c6,n24,63,24,57,101.58469922384081,101.58469922384081,101.58469922384081,101.58469922384081,101.58469922384081,101.58469922384081,1.0,1.0,False,False
chain10_c6,n8,64,8,16,33.61437038867148,33.61437038867148,33.61437038867148,33.61437038867148,33.61437038867148,33.61437038867148,1.0,1.0,False,False
chain10_c6,n16,64,16,30,89.28098677065402,89.28098677065402,89.28098677065402,89.28098677065402,89.28098677065402,89.28098677065402,1.0,1.0,False,False
chain10_c6,n24,64,24,56,107.31359876704182,107.31359876704182,107.31359876704182,107.31359876704182,107.31359876704182,107.31359876704182,1.0,1.0,False,False
chain10_c6,n8,65,8,19,111.1574580472751,111.1574580472751,111.1574580472751,111.1574580472751,111.1574580472751,111.1574580472751,1.0,1.0,False,False
chain10_c6,n16,65,16,39,99.93160561976082,99.93160561976082,99.93160561976082,99.93160561976082,99.93160561976082,99.93160561976082,1.0,1.0,False,False
chain10_c6,n24,65,24,53,101.43257338133286,101.43257338133286,101.43257338133286,101.43257338133286,101.43257338133286,101.43257338133286,1.0,1.0,False,False
chain10_c6,n8,66,8,18,67.83153997465008,67.83153997465008,67.83153997465008,67.83153997465008,67.83153997465008,67.83153997465008,1.0,1.0,False,False
chain10_c6,n16,66,16,37,94.06844327478024,94.06844327478024,94.06844327478024,94.06844327478024,94.06844327478024,94.06844327478024,1.0,1.0,False,False
chain10_c6,n24,66,24,56,107.77412507758149,107.77412507758149,107.77412507758149,107.77412507758149,107.77412507758149,107.77412507758149,1.0,1.0,False,False
chain10_c6,n8,67,8,18,88.35649758089785,88.35649758089785,88.35649758089785,88.35649758089785,88.35649758089785,88.35649758089785,1.0,1.0,False,False
chain10_c6,n16,67,16,32,85.49148581070037,85.49148581070037,85.49148581070037,85.49148581070037,85.49148581070037,85.49148581070037,1.0,1.0,False,False
chain10_c6,n24,67,24,43,108.91516965138945,108.91516965138945,108.91516965138945,108.91516965138945,108.91516965138945,108.91516965138945,1.0,1.0,False,False
chain10_c6,n8,68,8,16,99.28194572861524,99.28194572861524,99.28194572861524,99.28194572861524,92.38954590005189,92.38954590005189,0.9305775105636672,0.9305775105636672,True,True
chain10_c6,n16,68,16,36,97.77858553948388,97.77858553948388,97.77858553948388,97.77858553948388,97.77858553948388,97.77858553948388,1.0,1.0,False,False
chain10_c6,n24,68,24,54,104.7790135397106,104.7790135397106,104.7790135397106,104.7790135397106,104.7790135397106,104.7790135397106,1.0,1.0,False,False
